,spk,txt,emo,tense,emo_address,wav_address
4417,1043,IEO,FEA,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_IEO_FEA_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_IEO_FEA_LO.wav
4418,1049,IEO,DIS,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1049_IEO_DIS_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1049_IEO_DIS_MD.wav
4419,1007,IWL,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_IWL_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_IWL_SAD_XX.wav
4420,1007,TAI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_TAI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_TAI_ANG_XX.wav
4421,1081,MTI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1081_MTI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1081_MTI_NEU_XX.wav
4422,1077,ITH,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1077_ITH_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1077_ITH_SAD_XX.wav
4423,1030,IEO,DIS,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_IEO_DIS_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_IEO_DIS_LO.wav
4424,1072,IWL,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_IWL_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_IWL_ANG_XX.wav
4425,1030,TSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_TSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_TSI_NEU_XX.wav
4426,1063,TIE,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1063_TIE_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1063_TIE_DIS_XX.wav
4427,1022,IEO,HAP,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1022_IEO_HAP_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1022_IEO_HAP_HI.wav
4428,1061,IEO,ANG,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_IEO_ANG_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_IEO_ANG_MD.wav
4429,1076,TIE,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_TIE_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_TIE_FEA_XX.wav
4430,1010,TIE,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1010_TIE_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1010_TIE_SAD_XX.wav
4431,1001,TAI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1001_TAI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1001_TAI_FEA_XX.wav
4432,1011,ITS,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1011_ITS_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1011_ITS_HAP_XX.wav
4433,1049,IEO,ANG,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1049_IEO_ANG_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1049_IEO_ANG_LO.wav
4434,1036,MTI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_MTI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_MTI_SAD_XX.wav
4435,1089,MTI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1089_MTI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1089_MTI_DIS_XX.wav
4436,1050,TSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_TSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_TSI_ANG_XX.wav
4437,1058,ITH,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_ITH_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_ITH_HAP_XX.wav
4438,1083,ITS,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_ITS_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_ITS_DIS_XX.wav
4439,1024,IOM,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1024_IOM_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1024_IOM_DIS_XX.wav
4440,1088,WSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1088_WSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1088_WSI_NEU_XX.wav
4441,1013,IWW,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_IWW_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_IWW_DIS_XX.wav
4442,1038,TSI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1038_TSI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1038_TSI_DIS_XX.wav
4443,1037,IOM,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_IOM_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_IOM_FEA_XX.wav
4444,1030,ITS,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_ITS_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_ITS_SAD_XX.wav
4445,1026,IWW,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_IWW_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_IWW_FEA_XX.wav
4446,1052,IWL,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1052_IWL_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1052_IWL_NEU_XX.wav
4447,1004,DFA,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1004_DFA_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1004_DFA_FEA_XX.wav
4448,1041,IEO,SAD,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1041_IEO_SAD_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1041_IEO_SAD_HI.wav
4449,1070,DFA,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_DFA_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_DFA_HAP_XX.wav
4450,1023,MTI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1023_MTI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1023_MTI_FEA_XX.wav
4451,1056,IEO,SAD,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_IEO_SAD_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_IEO_SAD_LO.wav
4452,1010,MTI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1010_MTI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1010_MTI_DIS_XX.wav
4453,1034,IEO,ANG,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1034_IEO_ANG_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1034_IEO_ANG_HI.wav
4454,1023,ITS,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1023_ITS_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1023_ITS_ANG_XX.wav
4455,1062,DFA,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1062_DFA_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1062_DFA_NEU_XX.wav
4456,1084,IWW,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_IWW_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_IWW_NEU_XX.wav
4457,1067,TAI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_TAI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_TAI_DIS_XX.wav
4458,1089,TIE,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1089_TIE_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1089_TIE_SAD_XX.wav
4459,1029,MTI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1029_MTI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1029_MTI_ANG_XX.wav
4460,1014,TAI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_TAI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_TAI_SAD_XX.wav
4461,1003,ITS,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_ITS_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_ITS_NEU_XX.wav
4462,1082,DFA,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1082_DFA_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1082_DFA_ANG_XX.wav
4463,1042,IEO,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1042_IEO_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1042_IEO_NEU_XX.wav
4464,1060,IWL,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_IWL_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_IWL_HAP_XX.wav
4465,1003,TIE,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_TIE_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_TIE_ANG_XX.wav
4466,1064,ITH,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_ITH_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_ITH_FEA_XX.wav
4467,1017,WSI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1017_WSI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1017_WSI_DIS_XX.wav
4468,1039,IWW,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1039_IWW_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1039_IWW_SAD_XX.wav
4469,1017,DFA,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1017_DFA_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1017_DFA_SAD_XX.wav
4470,1037,IEO,HAP,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_IEO_HAP_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_IEO_HAP_LO.wav
4471,1051,ITH,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_ITH_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_ITH_DIS_XX.wav
4472,1043,TAI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_TAI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_TAI_ANG_XX.wav
4473,1085,IEO,DIS,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1085_IEO_DIS_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1085_IEO_DIS_MD.wav
4474,1043,IWL,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_IWL_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_IWL_SAD_XX.wav
4475,1032,IEO,SAD,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1032_IEO_SAD_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1032_IEO_SAD_MD.wav
4476,1053,MTI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_MTI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_MTI_HAP_XX.wav
4477,1079,WSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1079_WSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1079_WSI_SAD_XX.wav
4478,1002,TSI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1002_TSI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1002_TSI_HAP_XX.wav
4479,1085,IEO,ANG,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1085_IEO_ANG_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1085_IEO_ANG_LO.wav
4480,1026,DFA,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_DFA_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_DFA_NEU_XX.wav
4481,1048,IWW,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1048_IWW_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1048_IWW_NEU_XX.wav
4482,1059,IOM,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1059_IOM_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1059_IOM_NEU_XX.wav
4483,1046,DFA,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1046_DFA_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1046_DFA_ANG_XX.wav
4484,1079,IOM,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1079_IOM_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1079_IOM_ANG_XX.wav
4485,1068,IWW,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1068_IWW_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1068_IWW_ANG_XX.wav
4486,1023,TAI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1023_TAI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1023_TAI_NEU_XX.wav
4487,1072,MTI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_MTI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_MTI_SAD_XX.wav
4488,1073,IOM,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_IOM_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_IOM_FEA_XX.wav
4489,1087,TSI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_TSI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_TSI_FEA_XX.wav
4490,1015,ITH,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1015_ITH_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1015_ITH_DIS_XX.wav
4491,1062,IWW,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1062_IWW_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1062_IWW_FEA_XX.wav
4492,1040,DFA,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_DFA_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_DFA_FEA_XX.wav
4493,1021,TSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1021_TSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1021_TSI_SAD_XX.wav
4494,1013,IEO,HAP,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_IEO_HAP_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_IEO_HAP_MD.wav
4495,1006,IEO,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1006_IEO_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1006_IEO_NEU_XX.wav
4496,1060,IOM,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_IOM_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1060_IOM_DIS_XX.wav
4497,1074,TSI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1074_TSI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1074_TSI_DIS_XX.wav
4498,1024,IWL,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1024_IWL_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1024_IWL_HAP_XX.wav
4499,1028,ITH,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_ITH_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_ITH_FEA_XX.wav
4500,1014,TSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_TSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_TSI_ANG_XX.wav
4501,1070,IEO,ANG,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_IEO_ANG_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_IEO_ANG_HI.wav
4502,1086,ITH,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_ITH_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_ITH_NEU_XX.wav
4503,1034,DFA,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1034_DFA_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1034_DFA_HAP_XX.wav
4504,1065,MTI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1065_MTI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1065_MTI_ANG_XX.wav
4505,1005,IEO,SAD,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1005_IEO_SAD_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1005_IEO_SAD_HI.wav
4506,1056,IWW,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_IWW_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_IWW_HAP_XX.wav
4507,1016,IWL,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1016_IWL_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1016_IWL_NEU_XX.wav
4508,1067,IOM,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_IOM_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_IOM_HAP_XX.wav
4509,1050,TAI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_TAI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_TAI_SAD_XX.wav
4510,1047,ITS,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_ITS_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_ITS_DIS_XX.wav
4511,1058,IEO,DIS,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IEO_DIS_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IEO_DIS_HI.wav
4512,1031,TAI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1031_TAI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1031_TAI_HAP_XX.wav
4513,1025,IEO,ANG,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_IEO_ANG_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_IEO_ANG_MD.wav
4514,1036,IWL,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_IWL_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_IWL_ANG_XX.wav
4515,1027,TIE,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_TIE_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_TIE_DIS_XX.wav
4516,1086,IOM,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_IOM_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_IOM_SAD_XX.wav
4517,1075,IWW,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1075_IWW_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1075_IWW_SAD_XX.wav
4518,1066,WSI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1066_WSI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1066_WSI_FEA_XX.wav
4519,1053,DFA,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_DFA_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_DFA_SAD_XX.wav
4520,1073,IEO,HAP,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_IEO_HAP_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_IEO_HAP_LO.wav
4521,1007,IEO,FEA,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_IEO_FEA_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_IEO_FEA_LO.wav
4522,1045,MTI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1045_MTI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1045_MTI_NEU_XX.wav
4523,1053,WSI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_WSI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_WSI_DIS_XX.wav
4524,1030,IWL,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_IWL_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_IWL_FEA_XX.wav
4525,1090,IWL,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1090_IWL_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1090_IWL_ANG_XX.wav
4526,1008,DFA,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1008_DFA_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1008_DFA_NEU_XX.wav
4527,1081,TIE,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1081_TIE_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1081_TIE_DIS_XX.wav
4528,1040,IEO,HAP,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_IEO_HAP_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_IEO_HAP_HI.wav
4529,1067,IEO,ANG,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_IEO_ANG_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_IEO_ANG_LO.wav
4530,1025,IWL,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_IWL_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_IWL_SAD_XX.wav
4531,1067,IEO,DIS,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_IEO_DIS_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1067_IEO_DIS_MD.wav
4532,1025,TAI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_TAI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_TAI_ANG_XX.wav
4533,1061,IEO,FEA,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_IEO_FEA_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_IEO_FEA_LO.wav
4534,1035,MTI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1035_MTI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1035_MTI_HAP_XX.wav
4535,1014,IEO,SAD,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_IEO_SAD_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_IEO_SAD_MD.wav
4536,1078,IWL,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1078_IWL_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1078_IWL_DIS_XX.wav
4537,1076,ITH,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_ITH_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_ITH_HAP_XX.wav
